"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.55","51.19","BANFF CS","3050519","2024-06-16","2024","06","16","","10.1","","3.0","","6.6","","11.4","","0.0","","","","","","4.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-17","2024","06","17","","12.9","","0.4","","6.6","","11.4","","0.0","","","","","","12.1","","","","1","","36",""
"-115.55","51.19","BANFF CS","3050519","2024-06-18","2024","06","18","","11.2","","0.1","","5.7","","12.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-19","2024","06","19","","12.7","","-0.7","","6.0","","12.0","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-20","2024","06","20","","19.4","","-0.2","","9.6","","8.4","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-21","2024","06","21","","22.6","","-0.1","","11.3","","6.7","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-22","2024","06","22","","23.4","","2.2","","12.8","","5.2","","0.0","","","","","","0.0","","","","23","","37",""
"-115.55","51.19","BANFF CS","3050519","2024-06-23","2024","06","23","","22.1","","9.0","","15.6","","2.4","","0.0","","","","","","0.5","","","","25","","46",""
"-115.55","51.19","BANFF CS","3050519","2024-06-24","2024","06","24","","19.0","","8.9","","13.9","","4.1","","0.0","","","","","","0.0","","","","23","","41",""
"-115.55","51.19","BANFF CS","3050519","2024-06-25","2024","06","25","","22.5","","3.5","","13.0","","5.0","","0.0","","","","","","0.0","","","","3","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-06-26","2024","06","26","","22.8","","5.8","","14.3","","3.7","","0.0","","","","","","1.5","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-27","2024","06","27","","10.2","","5.0","","7.6","","10.4","","0.0","","","","","","17.7","","","","24","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-06-28","2024","06","28","","16.2","","5.3","","10.8","","7.2","","0.0","","","","","","10.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-29","2024","06","29","","22.1","","3.0","","12.6","","5.4","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-06-30","2024","06","30","","17.6","","9.7","","13.7","","4.3","","0.0","","","","","","1.2","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-01","2024","07","01","","20.2","","10.1","","15.2","","2.8","","0.0","","","","","","3.8","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-02","2024","07","02","","19.0","","6.7","","12.9","","5.1","","0.0","","","","","","0.5","","","","23","","42",""
"-115.55","51.19","BANFF CS","3050519","2024-07-03","2024","07","03","","14.2","","4.9","","9.5","","8.5","","0.0","","","","","","1.6","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-04","2024","07","04","","22.0","","7.7","","14.8","","3.2","","0.0","","","","","","0.0","","","","23","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-07-05","2024","07","05","","23.9","","7.5","","15.7","","2.3","","0.0","","","","","","0.0","","","","25","","38",""
"-115.55","51.19","BANFF CS","3050519","2024-07-06","2024","07","06","","23.1","","7.1","","15.1","","2.9","","0.0","","","","","","0.6","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-07","2024","07","07","","28.1","","5.4","","16.8","","1.2","","0.0","","","","","","0.0","","","","18","","31",""
"-115.55","51.19","BANFF CS","3050519","2024-07-08","2024","07","08","","30.6","","10.3","","20.4","","0.0","","2.4","","","","","","0.0","","","","23","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-07-09","2024","07","09","","31.5","","7.6","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-10","2024","07","10","","31.7","","9.1","","20.4","","0.0","","2.4","","","","","","0.0","","","","25","","39",""
"-115.55","51.19","BANFF CS","3050519","2024-07-11","2024","07","11","","30.4","","8.1","","19.2","","0.0","","1.2","","","","","","0.0","","","","24","","38",""
"-115.55","51.19","BANFF CS","3050519","2024-07-12","2024","07","12","","27.8","","8.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","23","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-07-13","2024","07","13","","27.7","","6.0","","16.9","","1.1","","0.0","","","","","","0.0","","","","20","","38",""
"-115.55","51.19","BANFF CS","3050519","2024-07-14","2024","07","14","","24.8","","7.6","","16.2","","1.8","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-15","2024","07","15","","29.6","","7.2","","18.4","","0.0","","0.4","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-16","2024","07","16","","30.0","","9.2","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-17","2024","07","17","","32.6","","9.0","","20.8","","0.0","","2.8","","","","","","0.3","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-18","2024","07","18","","29.3","","10.7","","20.0","","0.0","","2.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-19","2024","07","19","","30.2","","7.4","","18.8","","0.0","","0.8","","","","","","0.0","","","","18","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-07-20","2024","07","20","","32.1","","9.2","","20.6","","0.0","","2.6","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-21","2024","07","21","","32.6","","9.8","","21.2","","0.0","","3.2","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-22","2024","07","22","","31.8","","10.8","","21.3","","0.0","","3.3","","","","","","0.0","","","","29","","47",""
"-115.55","51.19","BANFF CS","3050519","2024-07-23","2024","07","23","","29.4","","10.3","","19.9","","0.0","","1.9","","","","","","0.0","","","","20","","38",""
"-115.55","51.19","BANFF CS","3050519","2024-07-24","2024","07","24","","30.0","","6.9","","18.4","","0.0","","0.4","","","","","","0.0","","","","25","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-07-25","2024","07","25","","19.4","","9.1","","14.3","","3.7","","0.0","","","","","","4.3","","","","34","","41",""
"-115.55","51.19","BANFF CS","3050519","2024-07-26","2024","07","26","","16.4","","10.4","","13.4","","4.6","","0.0","","","","","","0.0","","","","26","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-07-27","2024","07","27","","20.1","","9.0","","14.6","","3.4","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-07-28","2024","07","28","","24.5","","6.6","","15.6","","2.4","","0.0","","","","","","0.0","","","","23","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-07-29","2024","07","29","","22.0","","5.3","","13.7","","4.3","","0.0","","","","","","0.0","","","","23","","37",""
"-115.55","51.19","BANFF CS","3050519","2024-07-30","2024","07","30","","21.7","","13.3","","17.5","","0.5","","0.0","","","","","","0.0","","","","23","","37",""
"-115.55","51.19","BANFF CS","3050519","2024-07-31","2024","07","31","","25.4","","9.9","","17.6","","0.4","","0.0","","","","","","0.0","","","","23","","47",""
"-115.55","51.19","BANFF CS","3050519","2024-08-01","2024","08","01","","30.0","","6.9","","18.4","","0.0","","0.4","","","","","","0.0","","","","26","","37",""
"-115.55","51.19","BANFF CS","3050519","2024-08-02","2024","08","02","","29.3","","9.8","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-03","2024","08","03","","31.6","","10.9","","21.3","","0.0","","3.3","","","","","","0.5","","","","2","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-08-04","2024","08","04","","23.7","","7.0","","15.3","","2.7","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-05","2024","08","05","","24.8","","11.2","","18.0","","0.0","","0.0","","","","","","6.4","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-06","2024","08","06","","19.8","","10.2","","15.0","","3.0","","0.0","","","","","","7.7","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-07","2024","08","07","","16.1","","9.3","","12.7","","5.3","","0.0","","","","","","1.6","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-08","2024","08","08","","21.0","","3.5","","12.2","","5.8","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-09","2024","08","09","","23.7","","3.5","","13.6","","4.4","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-10","2024","08","10","","23.9","","4.7","","14.3","","3.7","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-11","2024","08","11","","25.3","","4.4","","14.9","","3.1","","0.0","","","","","","0.0","","","","21","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-08-12","2024","08","12","","23.4","","7.1","","15.3","","2.7","","0.0","","","","","","2.9","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-13","2024","08","13","","23.4","","5.9","","14.7","","3.3","","0.0","","","","","","0.0","","","","21","","40",""
"-115.55","51.19","BANFF CS","3050519","2024-08-14","2024","08","14","","23.6","","6.1","","14.9","","3.1","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-15","2024","08","15","","24.4","","6.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","35","","31",""
"-115.55","51.19","BANFF CS","3050519","2024-08-16","2024","08","16","","15.1","","12.2","","13.7","","4.3","","0.0","","","","","","17.8","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-17","2024","08","17","","20.2","","9.1","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-18","2024","08","18","","24.3","","7.3","","15.8","","2.2","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-19","2024","08","19","","27.1","","7.5","","17.3","","0.7","","0.0","","","","","","0.0","","","","25","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-08-20","2024","08","20","","21.4","","9.1","","15.3","","2.7","","0.0","","","","","","7.1","","","","25","","52",""
"-115.55","51.19","BANFF CS","3050519","2024-08-21","2024","08","21","","14.5","","7.8","","11.2","","6.8","","0.0","","","","","","9.9","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-22","2024","08","22","","21.8","","4.9","","13.3","","4.7","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-23","2024","08","23","","25.3","","4.0","","14.6","","3.4","","0.0","","","","","","5.1","","","","6","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-08-24","2024","08","24","","16.0","","10.4","","13.2","","4.8","","0.0","","","","","","9.8","","","","22","","46",""
"-115.55","51.19","BANFF CS","3050519","2024-08-25","2024","08","25","","19.5","","7.4","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-26","2024","08","26","","21.1","","4.9","","13.0","","5.0","","0.0","","","","","","0.0","","","","21","","31",""
"-115.55","51.19","BANFF CS","3050519","2024-08-27","2024","08","27","","18.8","","5.5","","12.1","","5.9","","0.0","","","","","","1.8","","","","23","","54",""
"-115.55","51.19","BANFF CS","3050519","2024-08-28","2024","08","28","","9.6","","2.8","","6.2","","11.8","","0.0","","","","","","20.6","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-08-29","2024","08","29","","20.9","","1.3","","11.1","","6.9","","0.0","","","","","","0.0","","","","23","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-08-30","2024","08","30","","23.8","","5.2","","14.5","","3.5","","0.0","","","","","","0.0","","","","22","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-08-31","2024","08","31","","26.4","","3.8","","15.1","","2.9","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-01","2024","09","01","","28.3","","6.4","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-02","2024","09","02","","28.4","","5.9","","17.2","","0.8","","0.0","","","","","","0.4","","","","17","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-09-03","2024","09","03","","25.4","","10.0","","17.7","","0.3","","0.0","","","","","","0.0","","","","22","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-09-04","2024","09","04","","20.8","","3.4","","12.1","","5.9","","0.0","","","","","","0.0","","","","6","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-09-05","2024","09","05","","27.1","","2.4","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-06","2024","09","06","","29.6","","5.3","","17.5","","0.5","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-07","2024","09","07","","28.3","","5.7","","17.0","","1.0","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-08","2024","09","08","","27.4","","2.1","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-09","2024","09","09","","24.5","","8.8","","16.7","","1.3","","0.0","","","","","","1.4","","","","24","","37",""
"-115.55","51.19","BANFF CS","3050519","2024-09-10","2024","09","10","","12.7","","7.2","","9.9","","8.1","","0.0","","","","","","2.1","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-11","2024","09","11","","12.7","","6.7","","9.7","","8.3","","0.0","","","","","","5.3","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-12","2024","09","12","","10.6","","7.7","","9.2","","8.8","","0.0","","","","","","4.9","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-13","2024","09","13","","18.2","","3.7","","11.0","","7.0","","0.0","","","","","","0.0","","","","22","","32",""
"-115.55","51.19","BANFF CS","3050519","2024-09-14","2024","09","14","","15.1","","4.8","","9.9","","8.1","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-15","2024","09","15","","16.8","","3.0","","9.9","","8.1","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-16","2024","09","16","","20.4","","0.4","","10.4","","7.6","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-17","2024","09","17","","21.4","","-2.0","","9.7","","8.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-18","2024","09","18","","21.0","","1.2","","11.1","","6.9","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-19","2024","09","19","","18.2","","1.9","","10.1","","7.9","","0.0","","","","","","2.2","","","","34","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-09-20","2024","09","20","","9.1","","-1.5","","3.8","","14.2","","0.0","","","","","","4.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-21","2024","09","21","","15.4","","-2.5","","6.5","","11.5","","0.0","","","","","","0.0","","","","23","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-09-22","2024","09","22","","17.3","","4.3","","10.8","","7.2","","0.0","","","","","","0.0","","","","23","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-09-23","2024","09","23","","17.8","","8.0","","12.9","","5.1","","0.0","","","","","","0.0","","","","23","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-09-24","2024","09","24","","22.9","","11.1","","17.0","","1.0","","0.0","","","","","","0.0","","","","24","","36",""
"-115.55","51.19","BANFF CS","3050519","2024-09-25","2024","09","25","","24.8","","11.1","","17.9","","0.1","","0.0","","","","","","0.5","","","","23","","50",""
"-115.55","51.19","BANFF CS","3050519","2024-09-26","2024","09","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-115.55","51.19","BANFF CS","3050519","2024-09-27","2024","09","27","","15.7","","6.1","","10.9","","7.1","","0.0","","","","","","0.0","","","","21","","51",""
"-115.55","51.19","BANFF CS","3050519","2024-09-28","2024","09","28","","16.1","","-2.6","","6.7","","11.3","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-09-29","2024","09","29","","14.0","","2.7","","8.3","","9.7","","0.0","","","","","","0.7","","","","23","","49",""
"-115.55","51.19","BANFF CS","3050519","2024-09-30","2024","09","30","","10.2","","3.0","","6.6","","11.4","","0.0","","","","","","0.0","","","","23","","42",""
"-115.55","51.19","BANFF CS","3050519","2024-10-01","2024","10","01","","7.2","","2.7","","5.0","","13.0","","0.0","","","","","","3.8","","","","22","","35",""
"-115.55","51.19","BANFF CS","3050519","2024-10-02","2024","10","02","","9.7","","1.2","","5.5","","12.5","","0.0","","","","","","2.1","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-03","2024","10","03","","11.2","","-0.1","","5.6","","12.4","","0.0","","","","","","0.0","","","","22","","36",""
"-115.55","51.19","BANFF CS","3050519","2024-10-04","2024","10","04","","12.2","","-1.1","","5.6","","12.4","","0.0","","","","","","1.1","","","","33","","45",""
"-115.55","51.19","BANFF CS","3050519","2024-10-05","2024","10","05","","11.4","","3.6","","7.5","","10.5","","0.0","","","","","","0.0","","","","22","","44",""
"-115.55","51.19","BANFF CS","3050519","2024-10-06","2024","10","06","","13.3","","2.5","","7.9","","10.1","","0.0","","","","","","0.0","","","","23","","34",""
"-115.55","51.19","BANFF CS","3050519","2024-10-07","2024","10","07","","17.6","","1.1","","9.3","","8.7","","0.0","","","","","","0.0","","","","24","","36",""
"-115.55","51.19","BANFF CS","3050519","2024-10-08","2024","10","08","","17.3","","3.7","","10.5","","7.5","","0.0","","","","","","0.0","","","","23","","47",""
"-115.55","51.19","BANFF CS","3050519","2024-10-09","2024","10","09","","10.7","","2.9","","6.8","","11.2","","0.0","","","","","","2.9","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-10","2024","10","10","","9.7","","-2.7","","3.5","","14.5","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-11","2024","10","11","","12.5","","-4.3","","4.1","","13.9","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-12","2024","10","12","","15.8","","-3.2","","6.3","","11.7","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-13","2024","10","13","","20.0","","-0.4","","9.8","","8.2","","0.0","","","","","","0.0","","","","25","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-10-14","2024","10","14","","19.3","","4.4","","11.9","","6.1","","0.0","","","","","","0.0","","","","23","","44",""
"-115.55","51.19","BANFF CS","3050519","2024-10-15","2024","10","15","","15.9","","5.9","","10.9","","7.1","","0.0","","","","","","0.0","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-16","2024","10","16","","13.7","","1.1","","7.4","","10.6","","0.0","","","","","","5.0","","","","33","","33",""
"-115.55","51.19","BANFF CS","3050519","2024-10-17","2024","10","17","","6.1","","-2.1","","2.0","","16.0","","0.0","","","","","","0.5","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-18","2024","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-19","2024","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-20","2024","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-21","2024","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-22","2024","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-23","2024","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-24","2024","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-25","2024","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-26","2024","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-27","2024","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-28","2024","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-29","2024","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-30","2024","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-10-31","2024","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-01","2024","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-02","2024","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-03","2024","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-04","2024","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-05","2024","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-06","2024","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-07","2024","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-08","2024","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-09","2024","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-10","2024","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-11","2024","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-12","2024","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-13","2024","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-14","2024","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-15","2024","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-16","2024","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-17","2024","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-12","2024","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-13","2024","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-14","2024","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-15","2024","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-16","2024","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-17","2024","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-18","2024","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-19","2024","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-20","2024","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-21","2024","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-22","2024","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-23","2024","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-115.55","51.19","BANFF CS","3050519","2024-12-24","2024","12","24","","","","","","","","","","","","","","","","","","","","","","",""
